id,name,shipping_city_id
3661,Pulau Letti (Leti Moa Lakor),258
3662,Pulau Masela,258
3663,Pulau Pulau Babar,258
3664,Pulau Pulau Terselatan,258
3665,Pulau Wetang,258
3666,Pulau-Pulau Babar Timur,258
3667,Wetar,258
3668,Wetar Barat,258
3669,Wetar Timur,258
3670,Wetar Utara,258
3671,Amahai,259
3672,Banda,259
3673,Leihitu,259
3674,Leihitu Barat,259
3675,Masohi Kota,259
3676,Nusalaut,259
3677,Pulau Haruku,259
3678,Salahutu,259
3679,Saparua,259
3680,Saparua Timur,259
3681,Seram Utara,259
3682,Seram Utara Barat,259
3683,Seram Utara Timur Kobi,259
3684,Seram Utara Timur Seti,259
3685,Tehoru,259
3686,Teluk Elpaputih,259
3687,Telutih,259
3688,Teon Nila Serua,259
3689,Hoat Sorbay,260
3690,Kei Besar,260
3691,Kei Besar Selatan,260
3692,Kei Besar Selatan Barat,260
3693,Kei Besar Utara Barat,260
3694,Kei Besar Utara Timur,260
3695,Kei Kecil,260
3696,Kei Kecil Barat,260
3697,Kei Kecil Timur,260
3698,Kei Kecil Timur Selatan,260
3699,Manyeuw,260
3700,Kormomolin,261
3701,Molu Maru,261
3702,Nirunmas,261
3703,Selaru,261
3704,Tanimbar Selatan,261
3705,Tanimbar Utara,261
3706,Wermakatian (Wer Maktian),261
3707,Wertamrian,261
3708,Wuarlabobar,261
3709,Yaru,261
5514,Amalatu,400
5515,Elpaputih,400
5516,Huamual,400
5517,Huamual Belakang (Waisala),400
5518,Inamosol,400
5519,Kairatu,400
5520,Kairatu Barat,400
5521,Kepulauan Manipa,400
5522,Seram Barat,400
5523,Taniwel,400
5524,Taniwel Timur,400
5525,Bula,401
5526,Bula Barat,401
5527,Gorom Timur,401
5528,Kian Darat,401
5529,Kilmury,401
5530,Pulau Gorong (Gorom),401
5531,Pulau Panjang,401
5532,Seram Timur,401
5533,Siritaun Wida Timur,401
5534,Siwalalat,401
5535,Teluk Waru,401
5536,Teor,401
5537,Tutuk Tolu,401
5538,Wakate,401
5539,Werinama,401
6773,Kur Selatan,488
6774,Pulau Dullah Selatan,488
6775,Pulau Dullah Utara,488
6776,Pulau Tayando Tam,488
6777,Pulau-Pulau Kur,488
1901,Ibu,138
1902,Ibu Selatan,138
1903,Ibu Utara,138
1904,Jailolo,138
1905,Jailolo Selatan,138
1906,Loloda,138
1907,Sahu,138
1908,Sahu Timur,138
1909,Bacan,139
1910,Bacan Barat,139
1911,Bacan Barat Utara,139
1912,Bacan Selatan,139
1913,Bacan Timur,139
1914,Bacan Timur Selatan,139
1915,Bacan Timur Tengah,139
1916,Gane Barat,139
1917,Gane Barat Selatan,139
1918,Gane Barat Utara,139
1919,Gane Timur,139
1920,Gane Timur Selatan,139
1921,Gane Timur Tengah,139
1922,Kasiruta Barat,139
1923,Kasiruta Timur,139
1924,Kayoa,139
1925,Kayoa Barat,139
1926,Kayoa Selatan,139
1927,Kayoa Utara,139
1928,Kepulauan Botanglomang,139
1929,Kepulauan Joronga,139
1930,Makian (Pulau Makian),139
1931,Makian Barat (Pulau Makian),139
1932,Mandioli Selatan,139
1933,Mandioli Utara,139
1934,Obi,139
1935,Obi Barat,139
1936,Obi Selatan,139
1937,Obi Timur,139
1938,Obi Utara,139
1939,Patani,140
1940,Patani Barat,140
1941,Patani Utara,140
1942,Pulau Gebe,140
1943,Weda,140
1944,Weda Selatan,140
1945,Weda Tengah,140
1946,Weda Utara,140
1947,Kota Maba,141
1948,Maba,141
1949,Maba Selatan,141
1950,Maba Tengah,141
1951,Maba Utara,141
1952,Wasile,141
1953,Wasile Selatan,141
1954,Wasile Tengah,141
1955,Wasile Timur,141
1956,Wasile Utara,141
1957,Galela,142
1958,Galela Barat,142
1959,Galela Selatan,142
1960,Galela Utara,142
1961,Kao,142
1962,Kao Barat,142
1963,Kao Teluk,142
1964,Kao Utara,142
1965,Loloda Kepulauan,142
1966,Loloda Utara,142
1967,Malifut,142
1968,Tobelo,142
1969,Tobelo Barat,142
1970,Tobelo Selatan,142
1971,Tobelo Tengah,142
1972,Tobelo Timur,142
1973,Tobelo Utara,142
2634,Lede,191
2635,Mangoli Barat,191
2636,Mangoli Selatan,191
2637,Mangoli Tengah,191
2638,Mangoli Timur,191
2639,Mangoli Utara,191
2640,Mangoli Utara Timur,191
2641,Sanana,191
2642,Sanana Utara,191
2643,Sulabesi Barat,191
2644,Sulabesi Selatan,191
2645,Sulabesi Tengah,191
2646,Sulabesi Timur,191
2647,Taliabu Barat,191
2648,Taliabu Barat Laut,191
2649,Taliabu Selatan,191
2650,Taliabu Timur,191
2651,Taliabu Timur Selatan,191
2652,Taliabu Utara,191
5178,Morotai Jaya,372
5179,Morotai Selatan,372
5180,Morotai Selatan Barat,372
5181,Morotai Timur,372
5182,Morotai Utara,372
6581,Moti (Pulau Moti),477
6582,Pulau Batang Dua,477
6583,Pulau Hiri,477
6584,Pulau Ternate,477
6585,Ternate Selatan (Kota),477
6586,Ternate Tengah (Kota),477
6587,Ternate Utara (Kota),477
6588,Oba,478
6589,Oba Selatan,478
6590,Oba Tengah,478
6591,Oba Utara,478
6592,Tidore (Pulau Tidore),478
6593,Tidore Selatan,478
6594,Tidore Timur (Pulau Tidore),478
6595,Tidore Utara,478
1,Arongan Lambalek,1
2,Bubon,1
3,Johan Pahlawan,1
4,Kaway XVI,1
5,Meureubo,1
6,Pante Ceureumen (Pantai Ceuremen),1
7,Panton Reu,1
8,Samatiga,1
9,Sungai Mas,1
10,Woyla,1
11,Woyla Barat,1
12,Woyla Timur,1
13,Babah Rot,2
14,Blang Pidie,2
15,Jeumpa,2
16,Kuala Batee,2
17,Lembah Sabil,2
18,Manggeng,2
19,Setia,2
20,Susoh,2
21,Tangan-Tangan,2
22,Baitussalam,3
23,Blank Bintang,3
24,Darul Imarah,3
25,Darul Kamal,3
26,Darussalam,3
27,Indrapuri,3
28,Ingin Jaya,3
29,Kota Cot Glie (Kuta Cot Glie),3
30,Kota Jantho,3
31,Kota Malaka (Kuta Malaka),3
32,Krueng Barona Jaya,3
33,Kuta Baro,3
34,Lembah Seulawah,3
35,Leupung,3
36,Lhoknga (Lho'nga),3
37,Lhoong,3
38,Mantasiek (Montasik),3
39,Mesjid Raya,3
40,Peukan Bada,3
41,Pulo Aceh,3
42,Seulimeum,3
43,Simpang Tiga,3
44,Suka Makmur,3
45,Darul Hikmah,4
46,Indra Jaya,4
47,Jaya,4
48,Keude Panga,4
49,Krueng Sabee,4
50,Pasie Raya,4
51,Sampoiniet,4
52,Setia Bakti,4
53,Teunom,4
54,Bakongan,5
55,Bakongan Timur,5
56,Kluet Selatan,5
57,Kluet Tengah,5
58,Kluet Timur,5
59,Kluet Utara,5
60,Kota Bahagia,5
61,Labuhan Haji,5
62,Labuhan Haji Barat,5
63,Labuhan Haji Timur,5
64,Meukek,5
65,Pasie Raja,5
66,Sama Dua,5
67,Sawang,5
68,Tapak Tuan,5
69,Trumon,5
70,Trumon Tengah,5
71,Trumon Timur,5
72,Danau Paris,6
73,Gunung Meriah (Mariah),6
74,Kota Baharu,6
75,Kuala Baru,6
76,Pulau Banyak,6
77,Pulau Banyak Barat,6
78,Simpang Kanan,6
79,Singkil,6
80,Singkil Utara,6
81,Singkohor,6
82,Suro Makmur,6
83,Banda Mulia,7
84,Bandar Pusaka,7
85,Bendahara,7
86,Karang Baru,7
87,Kejuruan Muda,7
88,Kota Kuala Simpang,7
89,Manyak Payed,7
90,Rantau,7
91,Sekerak,7
92,Seruway,7
93,Tamiang Hulu,7
94,Tenggulun,7
95,Atu Lintang,8
96,Bebesen,8
97,Bies,8
98,Bintang,8
99,Celala,8
100,Jagong Jeget,8
101,Kebayakan,8
102,Ketol,8
103,Kute Panang,8
104,Linge,8
105,Lut Tawar,8
106,Pegasing,8
107,Rusip Antara,8
108,Silih Nara,8
109,Babul Makmur,9
110,Babul Rahmah,9
111,Babussalam,9
112,Badar,9
113,Bambel,9
114,Bukit Tusam,9
115,Darul Hasanah,9
116,Deleng Pokhisen,9
117,Ketambe,9
118,Lawe Alas,9
119,Lawe Bulan,9
120,Lawe Sigala-Gala,9
121,Lawe Sumur,9
122,Leuser,9
123,Semadam,9
124,Tanah Alas,9
125,Banda Alam,10
126,Birem Bayeun,10
127,Darul Aman,10
128,Darul Falah,10
129,Darul Iksan (Ihsan),10
130,Idi Rayeuk,10
131,Idi Timur,10
132,Idi Tunong,10
133,Indra Makmur,10
134,Julok,10
135,Madat,10
136,Nurussalam,10
137,Pante Bidari (Beudari),10
138,Peudawa,10
139,Peunaron,10
140,Peureulak,10
141,Peureulak Barat,10
142,Peureulak Timur,10
143,Rantau Selamat,10
144,Ranto Peureulak,10
145,Serba Jadi,10
146,Simpang Jernih,10
147,Simpang Ulim,10
148,Sungai Raya,10
149,Baktiya,11
150,Baktiya Barat,11
151,Banda Baro,11
152,Cot Girek,11
153,Dewantara,11
154,Geuredong Pase,11
155,Kuta Makmur,11
156,Langkahan,11
157,Lapang,11
158,Lhoksukon,11
159,Matangkuli,11
160,Meurah Mulia,11
161,Muara Batu,11
162,Nibong,11
163,Nisam,11
164,Nisam Antara,11
165,Paya Bakong,11
166,Pirak Timur,11
167,Samudera,11
168,Sawang,11
169,Seunuddon (Seunudon),11
170,Simpang Kramat (Keramat),11
171,Syamtalira Aron,11
172,Syamtalira Bayu,11
173,Tanah Jambo Aye,11
174,Tanah Luas,11
175,Tanah Pasir,11
278,Baiturrahman,20
279,Banda Raya,20
280,Jaya Baru,20
281,Kuta Alam,20
282,Kuta Raja,20
283,Lueng Bata,20
284,Meuraxa,20
285,Syiah Kuala,20
286,Ulee Kareng,20
797,Bandar,59
798,Bener Kelipah,59
799,Bukit,59
800,Gajah Putih,59
801,Mesidah,59
802,Permata,59
803,Pintu Rime Gayo,59
804,Syiah Utama,59
805,Timang Gajah,59
806,Wih Pesam,59
949,Ganda Pura,72
950,Jangka,72
951,Jeumpa,72
952,Jeunieb,72
953,Juli,72
954,Kota Juang,72
955,Kuala,72
956,Kuta Blang,72
957,Makmur,72
958,Pandrah,72
959,Peudada,72
960,Peulimbang (Plimbang),72
961,Peusangan,72
962,Peusangan Selatan,72
963,Peusangan Siblah Krueng,72
964,Samalanga,72
965,Simpang Mamplam,72
1753,Blang Jerango,127
1754,Blang Kejeren,127
1755,Blang Pegayon,127
1756,Dabun Gelang (Debun Gelang),127
1757,Kuta Panjang,127
1758,Pantan Cuaca,127
1759,Pining (Pinding),127
1760,Putri Betung,127
1761,Rikit Gaib,127
1762,Terangun (Terangon),127
1763,Teripe/Tripe Jaya,127
3283,Langsa Barat,230
3284,Langsa Baro,230
3285,Langsa Kota,230
3286,Langsa Lama,230
3287,Langsa Timur,230
3347,Banda Sakti,235
3348,Blang Mangat,235
3349,Muara Dua,235
3350,Muara Satu,235
4250,Beutong,300
4251,Beutong Ateuh Banggalang,300
4252,Darul Makmur,300
4253,Kuala,300
4254,Kuala Pesisir,300
4255,Seunagan,300
4256,Seunagan Timur,300
4257,Suka Makmue,300
4258,Tadu Raya,300
4259,Tripa Makmur,300
4999,Batee,358
5000,Delima,358
5001,Geumpang,358
5002,Glumpang Baro,358
5003,Glumpang Tiga (Geulumpang Tiga),358
5004,Grong Grong,358
5005,Indrajaya,358
5006,Kembang Tanjong (Tanjung),358
5007,Keumala,358
5008,Kota Sigli,358
5009,Mane,358
5010,Mila,358
5011,Muara Tiga,358
5012,Mutiara,358
5013,Mutiara Timur,358
5014,Padang Tiji,358
5015,Peukan Baro,358
5016,Pidie,358
5017,Sakti,358
5018,Simpang Tiga,358
5019,Tangse,358
5020,Tiro/Truseb,358
5021,Titeue,358
5022,Bandar Baru,359
5023,Bandar Dua,359
5024,Jangka Buya,359
5025,Meurah Dua,359
5026,Meureudu,359
5027,Panteraja,359
5028,Trienggadeng,359
5029,Ulim,359
5344,Sukajaya,384
5345,Sukakarya,384
5724,Alapan (Alafan),414
5725,Salang,414
5726,Simeuleu Barat,414
5727,Simeuleu Tengah,414
5728,Simeuleu Timur,414
5729,Simeulue Cut,414
5730,Teluk Dalam,414
5731,Teupah Barat,414
5732,Teupah Selatan,414
5733,Teupah Tengah,414
5913,Longkib,429
5914,Penanggalan,429
5915,Rundeng,429
5916,Simpang Kiri,429
5917,Sultan Daulat,429
911,Ambalawi,68
912,Belo,68
913,Bolo,68
914,Donggo,68
915,Lambitu,68
916,Lambu,68
917,Langgudu,68
918,Madapangga,68
919,Monta,68
920,Palibelo,68
921,Parado,68
922,Sanggar,68
923,Sape,68
924,Soromandi,68
925,Tambora,68
926,Wawo,68
927,Wera,68
928,Woha,68
929,Asakota,69
930,Mpunda,69
931,Raba,69
932,Rasanae Barat,69
933,Rasanae Timur,69
1609,Dompu,118
1610,Hu'u,118
1611,Kempo,118
1612,Kilo,118
1613,Menggelewa (Manggelewa),118
1614,Pajo,118
1615,Pekat,118
1616,Woja,118
3372,Batu Layar,238
3373,Gerung,238
3374,Gunungsari,238
3375,Kediri,238
3376,Kuripan,238
3377,Labuapi,238
3378,Lembar,238
3379,Lingsar,238
3380,Narmada,238
3381,Sekotong,238
3382,Batukliang,239
3383,Batukliang Utara,239
3384,Janapria,239
3385,Jonggat,239
3386,Kopang,239
3387,Praya,239
3388,Praya Barat,239
3389,Praya Barat Daya,239
3390,Praya Tengah,239
3391,Praya Timur,239
3392,Pringgarata,239
3393,Pujut,239
3394,Aikmel,240
3395,Jerowaru,240
3396,Keruak,240
3397,Labuhan Haji,240
3398,Masbagik,240
3399,Montong Gading,240
3400,Pringgabaya,240
3401,Pringgasela,240
3402,Sakra,240
3403,Sakra Barat,240
3404,Sakra Timur,240
3405,Sambalia (Sambelia),240
3406,Selong,240
3407,Sembalun,240
3408,Sikur,240
3409,Suela (Suwela),240
3410,Sukamulia,240
3411,Suralaga,240
3412,Terara,240
3413,Wanasaba,240
3414,Bayan,241
3415,Gangga,241
3416,Kayangan,241
3417,Pemenang,241
3418,Tanjung,241
3876,Ampenan,276
3877,Cakranegara,276
3878,Mataram,276
3879,Sandubaya (Sandujaya),276
3880,Sekarbela,276
3881,Selaparang (Selaprang),276
6033,Alas,438
6034,Alas Barat,438
6035,Batulanteh,438
6036,Buer,438
6037,Empang,438
6038,Labangka,438
6039,Labuhan Badas,438
6040,Lantung,438
6041,Lape (Lape Lopok),438
6042,Lenangguar,438
6043,Lopok,438
6044,Lunyuk,438
6045,Maronge,438
6046,Moyo Hilir,438
6047,Moyo Hulu,438
6048,Moyo Utara,438
6049,Orong Telu,438
6050,Plampang,438
6051,Rhee,438
6052,Ropang,438
6053,Sumbawa,438
6054,Tarano,438
6055,Unter Iwes (Unterwiris),438
6056,Utan,438
6057,Brang Ene,439
6058,Brang Rea,439
6059,Jereweh,439
6060,Maluk,439
6061,Poto Tano,439
6062,Sateluk (Seteluk),439
6063,Sekongkang,439
6064,Taliwang,439
192,Alor Barat Daya,13
193,Alor Barat Laut,13
194,Alor Selatan,13
195,Alor Tengah Utara,13
196,Alor Timur,13
197,Alor Timur Laut,13
198,Kabola,13
199,Lembur,13
200,Mataru,13
201,Pantar,13
202,Pantar Barat,13
203,Pantar Barat Laut,13
204,Pantar Tengah,13
205,Pantar Timur,13
206,Pulau Pura,13
207,Pureman,13
208,Teluk Mutiara,13
773,Atambua Barat,58
774,Atambua Kota,58
775,Atambua Selatan,58
776,Botin Leo Bele,58
777,Io Kufeu,58
778,Kakuluk Mesak,58
779,Kobalima,58
780,Kobalima Timur,58
781,Laen Manen,58
782,Lamaknen,58
783,Lamaknen Selatan,58
784,Lasiolat,58
785,Malaka Barat,58
786,Malaka Tengah,58
787,Malaka Timur,58
788,Nanaet Duabesi,58
789,Raihat,58
790,Raimanuk,58
791,Rinhat,58
792,Sasitamean,58
793,Tasifeto Barat,58
794,Tasifeto Timur,58
795,Weliman,58
796,Wewiku,58
1650,Detukeli,122
1651,Detusoko,122
1652,Ende,122
1653,Ende Selatan,122
1654,Ende Tengah,122
1655,Ende Timur,122
1656,Ende Utara,122
1657,Kelimutu,122
1658,Kotabaru,122
1659,Lepembusu Kelisoke,122
1660,Lio Timur,122
1661,Maukaro,122
1662,Maurole,122
1663,Nangapanda,122
1664,Ndona,122
1665,Ndona Timur,122
1666,Ndori,122
1667,Pulau Ende,122
1668,Wewaria,122
1669,Wolojita,122
1670,Wolowaru,122
1692,Adonara,125
1693,Adonara Barat,125
1694,Adonara Tengah,125
1695,Adonara Timur,125
1696,Demon Pagong,125
1697,Ile Boleng,125
1698,Ile Bura,125
1699,Ile Mandiri,125
1700,Kelubagolit (Klubagolit),125
1701,Larantuka,125
1702,Lewolema,125
1703,Solor Barat,125
1704,Solor Selatan,125
1705,Solor Timur,125
1706,Tanjung Bunga,125
1707,Titehena,125
1708,Witihama (Watihama),125
1709,Wotan Ulumado,125
1710,Wulanggitang,125
2974,Amabi Oefeto,212
2975,Amabi Oefeto Timur,212
2976,Amarasi,212
2977,Amarasi Barat,212
2978,Amarasi Selatan,212
2979,Amarasi Timur,212
2980,Amfoang Barat Daya,212
2981,Amfoang Barat Laut,212
2982,Amfoang Selatan,212
2983,Amfoang Tengah,212
2984,Amfoang Timur,212
2985,Amfoang Utara,212
2986,Fatuleu,212
2987,Fatuleu Barat,212
2988,Fatuleu Tengah,212
2989,Kupang Barat,212
2990,Kupang Tengah,212
2991,Kupang Timur,212
2992,Nekamese,212
2993,Semau,212
2994,Semau Selatan,212
2995,Sulamu,212
2996,Taebenu,212
2997,Takari,212
2998,Alak,213
2999,Kelapa Lima,213
3000,Kota Lama,213
3001,Kota Raja,213
3002,Maulafa,213
3003,Oebobo,213
3338,Atadei,234
3339,Buyasuri (Buyasari),234
3340,Ile Ape,234
3341,Ile Ape Timur,234
3342,Lebatukan,234
3343,Nagawutung,234
3344,Nubatukan,234
3345,Omesuri,234
3346,Wulandoni (Wulandioni),234
3802,Cibal,269
3803,Cibal Barat,269
3804,Langke Rembong,269
3805,Lelak,269
3806,Rahong Utara,269
3807,Reok,269
3808,Reok Barat,269
3809,Ruteng,269
3810,Satar Mese,269
3811,Satar Mese Barat,269
3812,Wae Rii,269
3813,Boleng,270
3814,Komodo,270
3815,Kuwus,270
3816,Lembor,270
3817,Lembor Selatan,270
3818,Macang Pacar,270
3819,Mbeliling,270
3820,Ndoso,270
3821,Sano Nggoang,270
3822,Welak,270
3823,Borong,271
3824,Elar,271
3825,Elar Selatan,271
3826,Kota Komba,271
3827,Lamba Leda,271
3828,Poco Ranaka,271
3829,Poco Ranaka Timur,271
3830,Rana Mese,271
3831,Sambi Rampas,271
4260,Aesesa,301
4261,Aesesa Selatan,301
4262,Boawae,301
4263,Keo Tengah,301
4264,Mauponggo,301
4265,Nangaroro,301
4266,Wolowae,301
4311,Aimere,304
4312,Bajawa,304
4313,Bajawa Utara,304
4314,Golewa,304
4315,Golewa Barat,304
4316,Golewa Selatan,304
4317,Inerie,304
4318,Jerebuu,304
4319,Riung,304
4320,Riung Barat,304
4321,Soa,304
4322,Wolomeze (Riung Selatan),304
5334,Landu Leko,383
5335,Lobalain,383
5336,Ndao Nuse,383
5337,Pantai Baru,383
5338,Rote Barat,383
5339,Rote Barat Daya,383
5340,Rote Barat Laut,383
5341,Rote Selatan,383
5342,Rote Tengah,383
5343,Rote Timur,383
5346,Hawu Mehara,385
5347,Raijua,385
5348,Sabu Barat,385
5349,Sabu Liae,385
5350,Sabu Tengah,385
5351,Sabu Timur,385
5672,Alok,412
5673,Alok Barat,412
5674,Alok Timur,412
5675,Bola,412
5676,Doreng,412
5677,Hewokloang,412
5678,Kangae,412
5679,Kewapante,412
5680,Koting,412
5681,Lela,412
5682,Magepanda,412
5683,Mapitara,412
5684,Mego,412
5685,Nelle (Maumerei),412
5686,Nita,412
5687,Paga,412
5688,Palue,412
5689,Talibura,412
5690,Tana Wawo,412
5691,Waiblama,412
5692,Waigete,412
5989,Kota Waikabubak,434
5990,Lamboya,434
5991,Lamboya Barat,434
5992,Loli,434
5993,Tana Righu,434
5994,Wanokaka,434
5995,Kodi,435
5996,Kodi Balaghar,435
5997,Kodi Bangedo,435
5998,Kodi Utara,435
5999,Kota Tambolaka,435
6000,Loura (Laura),435
6001,Wewewa Barat,435
6002,Wewewa Selatan,435
6003,Wewewa Tengah (Wewera Tengah),435
6004,Wewewa Timur,435
6005,Wewewa Utara,435
6006,Katikutana,436
6007,Katikutana Selatan,436
6008,Mamboro,436
6009,Umbu Ratu Nggay,436
6010,Umbu Ratu Nggay Barat,436
6011,Haharu,437
6012,Kahaunguweti (Kahaungu Eti),437
6013,Kambata Mapambuhang,437
6014,Kambera,437
6015,Kanatang,437
6016,Karera,437
6017,Katala Hamu Lingu,437
6018,Kota Waingapu,437
6019,Lewa,437
6020,Lewa Tidahu,437
6021,Mahu,437
6022,Matawai Lappau (La Pawu),437
6023,Ngadu Ngala,437
6024,Nggaha Oriangu,437
6025,Paberiwai,437
6026,Pahunga Lodu,437
6027,Pandawai,437
6028,Pinupahar (Pirapahar),437
6029,Rindi,437
6030,Tabundung,437
6031,Umalulu,437
6032,Wula Waijelu,437
6596,Amanatun Selatan,479
6597,Amanatun Utara,479
6598,Amanuban Barat,479
6599,Amanuban Selatan,479
6600,Amanuban Tengah,479
6601,Amanuban Timur,479
6602,Batu Putih,479
6603,Boking,479
6604,Fatukopa,479
6605,Fatumnasi,479
6606,Fautmolo,479
6607,Kie (Ki'e),479
6608,Kok Baun,479
6609,Kolbano,479
6610,Kot Olin,479
6611,Kota Soe,479
6612,Kualin,479
6613,Kuanfatu,479
6614,Kuatnana,479
6615,Mollo Barat,479
6616,Mollo Selatan,479
6617,Mollo Tengah,479
6618,Mollo Utara,479
6619,Noebana,479
6620,Noebeba,479
6621,Nunbena,479
6622,Nunkolo,479
6623,Oenino,479
6624,Polen,479
6625,Santian,479
6626,Tobu,479
6627,Toianas,479
6628,Biboki Anleu,480
6629,Biboki Feotleu,480
6630,Biboki Moenleu,480
6631,Biboki Selatan,480
6632,Biboki Tan Pah,480
6633,Biboki Utara,480
6634,Bikomi Nilulat,480
6635,Bikomi Selatan,480
6636,Bikomi Tengah,480
6637,Bikomi Utara,480
6638,Insana,480
6639,Insana Barat,480
6640,Insana Fafinesu,480
6641,Insana Tengah,480
6642,Insana Utara,480
6643,Kota Kefamenanu,480
6644,Miomaffo Barat,480
6645,Miomaffo Tengah,480
6646,Miomaffo Timur,480
6647,Musi,480
6648,Mutis,480
6649,Naibenu,480
6650,Noemuti,480
6651,Noemuti Timur,480
239,Agats,16
240,Akat,16
241,Atsy / Atsj,16
242,Ayip,16
243,Betcbamu,16
244,Der Koumur,16
245,Fayit,16
246,Jetsy,16
247,Joerat,16
248,Kolf Braza,16
249,Kopay,16
250,Pantai Kasuari,16
251,Pulau Tiga,16
252,Safan,16
253,Sawa Erma,16
254,Sirets,16
255,Suator,16
256,Suru-suru,16
257,Unir Sirau,16
892,Aimando Padaido,67
893,Andey (Andei),67
894,Biak Barat,67
895,Biak Kota,67
896,Biak Timur,67
897,Biak Utara,67
898,Bondifuar,67
899,Bruyadori,67
900,Numfor Barat,67
901,Numfor Timur,67
902,Oridek,67
903,Orkeri,67
904,Padaido,67
905,Poiru,67
906,Samofa,67
907,Swandiwe,67
908,Warsa,67
909,Yawosi,67
910,Yendidori,67
1220,Ambatkwi (Ambatkui),90
1221,Arimop,90
1222,Bomakia,90
1223,Firiwage,90
1224,Fofi,90
1225,Iniyandit,90
1226,Jair,90
1227,Kawagit,90
1228,Ki,90
1229,Kombay,90
1230,Kombut,90
1231,Kouh,90
1232,Mandobo,90
1233,Manggelum,90
1234,Mindiptana,90
1235,Ninati,90
1236,Sesnuk,90
1237,Subur,90
1238,Waropko,90
1239,Yaniruma,90
1532,Bowobado,111
1533,Kapiraya,111
1534,Tigi,111
1535,Tigi Barat,111
1536,Tigi Timur,111
1599,Dogiyai,117
1600,Kamu,117
1601,Kamu Selatan,117
1602,Kamu Timur,117
1603,Kamu Utara (Ikrar/Ikrat),117
1604,Mapia,117
1605,Mapia Barat,117
1606,Mapia Tengah,117
1607,Piyaiye (Sukikai),117
1608,Sukikai Selatan,117
2081,Agisiga,150
2082,Biandoga,150
2083,Hitadipa,150
2084,Homeo (Homeyo),150
2085,Sugapa,150
2086,Wandai,150
2137,Airu,157
2138,Demta,157
2139,Depapre,157
2140,Ebungfau (Ebungfa),157
2141,Gresi Selatan,157
2142,Kaureh,157
2143,Kemtuk,157
2144,Kemtuk Gresi,157
2145,Nambluong,157
2146,Nimbokrang,157
2147,Nimboran,157
2148,Ravenirara,157
2149,Sentani,157
2150,Sentani Barat,157
2151,Sentani Timur,157
2152,Unurum Guay,157
2153,Waibu,157
2154,Yapsi,157
2155,Yokari,157
2156,Abepura,158
2157,Heram,158
2158,Jayapura Selatan,158
2159,Jayapura Utara,158
2160,Muara Tami,158
2161,Asologaima (Asalogaima),159
2162,Asolokobal,159
2163,Asotipo,159
2164,Bolakme,159
2165,Bpiri,159
2166,Bugi,159
2167,Hubikiak,159
2168,Hubikosi (Hobikosi),159
2169,Ibele,159
2170,Itlay Hisage,159
2171,Koragi,159
2172,Kurulu,159
2173,Libarek,159
2174,Maima,159
2175,Molagalome,159
2176,Muliama,159
2177,Musatfak,159
2178,Napua,159
2179,Pelebaga,159
2180,Piramid,159
2181,Pisugi,159
2182,Popugoba,159
2183,Siepkosi,159
2184,Silo Karno Doga,159
2185,Taelarek,159
2186,Tagime,159
2187,Tagineri,159
2188,Trikora,159
2189,Usilimo,159
2190,Wadangku,159
2191,Walaik,159
2192,Walelagama,159
2193,Wame,159
2194,Wamena,159
2195,Welesi,159
2196,Wesaput,159
2197,Wita Waya,159
2198,Wollo (Wolo),159
2199,Wouma,159
2200,Yalengga,159
2526,Arso,180
2527,Arso Timur,180
2528,Senggi,180
2529,Skamto (Skanto),180
2530,Towe,180
2531,Waris,180
2532,Web,180
2672,Angkaisera,193
2673,Kepulauan Ambai,193
2674,Kosiwo,193
2675,Poom,193
2676,Pulau Kurudu,193
2677,Pulau Yerui,193
2678,Raimbawi,193
2679,Teluk Ampimoi,193
2680,Windesi,193
2681,Wonawa,193
2682,Yapen Barat,193
2683,Yapen Selatan,193
2684,Yapen Timur,193
2685,Yapen Utara,193
3288,Balingga,231
3289,Dimba,231
3290,Gamelia,231
3291,Kuyawage,231
3292,Makki (Maki),231
3293,Malagaineri (Malagineri),231
3294,Pirime,231
3295,Poga,231
3296,Tiom,231
3297,Tiomneri,231
3727,Benuki,263
3728,Mamberamo Hilir/Ilir,263
3729,Mamberamo Hulu/Ulu,263
3730,Mamberamo Tengah,263
3731,Mamberamo Tengah Timur,263
3732,Rofaer (Rufaer),263
3733,Sawai,263
3734,Waropen Atas,263
3735,Eragayam,264
3736,Ilugwa,264
3737,Kelila,264
3738,Kobakma,264
3739,Megabilis (Megambilis),264
3847,Assue,274
3848,Bamgi,274
3849,Citakmitak,274
3850,Edera,274
3851,Haju,274
3852,Kaibar,274
3853,Minyamur,274
3854,Nambioman Bapai (Mambioman),274
3855,Obaa,274
3856,Passue,274
3857,Passue Bawah,274
3858,Syahcame,274
3859,Ti Zain,274
3860,Venaha,274
3861,Yakomi,274
3962,Animha,281
3963,Eligobel,281
3964,Ilyawab,281
3965,Jagebob,281
3966,Kaptel,281
3967,Kimaam,281
3968,Kurik,281
3969,Malind,281
3970,Merauke,281
3971,Muting,281
3972,Naukenjerai,281
3973,Ngguti (Nggunti),281
3974,Okaba,281
3975,Semangga,281
3976,Sota,281
3977,Tabonji,281
3978,Tanah Miring,281
3979,Tubang,281
3980,Ulilin,281
3981,Waan,281
3994,Agimuga,284
3995,Jila,284
3996,Jita,284
3997,Kuala Kencana,284
3998,Mimika Barat (Mibar),284
3999,Mimika Barat Jauh,284
